date,unemployment,inflation,misery_index,recession
1987-10-01,6.0,4.355716878402904,10.355716878402905,0.0
1987-11-01,5.8,4.528985507246386,10.328985507246387,0.0
1987-12-01,5.7,4.332129963898912,10.032129963898912,0.0
1988-01-01,5.7,4.129263913824044,9.829263913824043,0.0
1988-02-01,5.7,3.9355992844364973,9.635599284436498,0.0
1988-03-01,5.7,3.832442067736186,9.532442067736186,0.0
1988-04-01,5.4,3.9929015084294583,9.392901508429459,0.0
1988-05-01,5.6,3.9823008849557473,9.582300884955746,0.0
1988-06-01,5.4,3.96475770925111,9.36475770925111,0.0
1988-07-01,5.4,4.130052724077338,9.530052724077338,0.0
1988-08-01,5.6,4.111986001749779,9.711986001749779,0.0
1988-09-01,5.4,4.184829991281602,9.584829991281602,0.0
1988-10-01,5.4,4.260869565217407,9.660869565217407,0.0
1988-11-01,5.3,4.246100519930662,9.546100519930661,0.0
1988-12-01,5.3,4.4117647058823595,9.71176470588236,0.0
1989-01-01,5.4,4.482758620689653,9.882758620689653,0.0
1989-02-01,5.2,4.647160068846801,9.8471600688468,0.0
1989-03-01,5.0,4.892703862660941,9.892703862660941,0.0
1989-04-01,5.2,5.034129692832767,10.234129692832767,0.0
1989-05-01,5.2,5.276595744680845,10.476595744680846,0.0
1989-06-01,5.3,5.1694915254237195,10.46949152542372,0.0
1989-07-01,5.2,5.063291139240511,10.263291139240511,0.0
1989-08-01,5.2,4.621848739495804,9.821848739495804,0.0
1989-09-01,5.3,4.435146443514637,9.735146443514637,0.0
1989-10-01,5.3,4.587155963302747,9.887155963302746,0.0
1989-11-01,5.4,4.655029093931851,10.05502909393185,0.0
1989-12-01,5.4,4.639602319801162,10.039602319801162,0.0
1990-01-01,5.4,5.198019801980203,10.598019801980204,0.0
1990-02-01,5.3,5.263157894736836,10.563157894736836,0.0
1990-03-01,5.2,5.237315875613735,10.437315875613734,0.0
1990-04-01,5.4,4.711616571892785,10.111616571892785,0.0
1990-05-01,5.4,4.365400161681476,9.765400161681477,0.0
1990-06-01,5.2,4.673650282030639,9.873650282030638,0.0
1990-07-01,5.5,4.819277108433728,10.319277108433727,0.0
1990-08-01,5.7,5.702811244979911,11.402811244979912,1.0
1990-09-01,5.9,6.169871794871806,12.069871794871807,1.0
1990-10-01,5.9,6.379585326953752,12.279585326953752,1.0
1990-11-01,6.2,6.195393169181873,12.395393169181872,1.0
1990-12-01,6.3,6.254948535233562,12.554948535233562,1.0
1991-01-01,6.4,5.647058823529405,12.047058823529404,1.0
1991-02-01,6.6,5.312500000000009,11.912500000000009,1.0
1991-03-01,6.8,4.821150855365497,11.621150855365496,1.0
1991-04-01,6.7,4.809930178432875,11.509930178432874,0.0
1991-05-01,6.9,5.034856700232382,11.934856700232382,0.0
1991-06-01,6.9,4.695919938414161,11.595919938414163,0.0
1991-07-01,6.8,4.367816091954024,11.167816091954023,0.0
1991-08-01,6.9,3.7993920972644313,10.699392097264433,0.0
